cat_id ra dec g_Swope_flux g_Swope_fluxerr g_PS gerr_PS r_PS rerr_PS i_PS ierr_PS
1.0 88.040912 15.859774 15363.994 125.32045255367 15.8723 0.0058 15.3316 0.0019 15.1254 0.0029
1.0 88.151749 15.862266 19922.281 109.09019842027 15.5583 0.0058 14.6692 0.0031 14.26 0.0012
1.0 88.17952 15.866331 17990.282 98.336841663343 15.7042 0.0012 15.2109 0.0011 15.0056 0.0022
1.0 88.244895 15.868155 8349.066 113.53172119071 16.5346 0.0022 16.0364 0.0027 15.8054 0.0032
1.0 88.198082 15.871715 38356.271 112.54213526285 14.8473 0.0098 14.1284 0.0046 13.7335 0.001
1.0 88.063847 15.873733 32841.067 110.94278758203 15.0485 0.0021 14.5737 0.0017 14.3842 0.003
1.0 88.029524 15.874698 22448.235 93.127788717314 15.4495 0.002 15.0542 0.0011 14.9051 0.0025
1.0 88.07867 15.876784 10187.162 109.04687326008 16.2572 0.0039 15.6215 0.0013 15.3444 0.0051
1.0 88.084311 15.879913 14660.319 104.87515322905 15.904 0.0019 15.4396 0.0012 15.2448 0.0043
1.0 88.111661 15.882223 10880.686 110.81916665035 16.2109 0.0033 15.789 0.0024 15.617 0.0039
1.0 88.183377 15.882594 5994.863 106.71810222991 16.8723 0.0049 16.3287 0.0018 16.0929 0.0014
1.0 88.046189 15.885553 24407.438 97.831161031883 15.3177 0.002 14.3935 0.002 13.9823 0.0011
1.0 88.082537 15.887067 24521.902 115.14805206318 15.3374 0.0027 14.781 0.0016 14.5536 0.0013
1.0 88.231876 15.885961 9458.077 109.39232635311 16.4129 0.0022 16.0243 0.0031 15.8596 0.0016
1.0 88.076638 15.888 30198.301 106.00821564023 15.0569 0.0028 14.2393 0.0041 13.8641 0.0054
1.0 88.236394 15.888186 25135.052 101.7778561258 15.3806 0.0028 15.0426 0.0012 14.9051 0.0034
1.0 88.142623 15.888023 5799.773 98.252627182139 16.9224 0.0029 16.4058 0.0023 16.1635 0.0043
1.0 88.046693 15.893047 8214.245 110.58884987133 16.5356 0.0065 15.7833 0.0024 15.5176 0.0037
1.0 88.16287 15.895447 11292.956 130.55791566065 16.2051 0.0025 15.7955 0.0027 15.6138 0.0081
1.0 88.076533 15.896533 23381.753 100.60220474763 15.3472 0.0024 14.2301 0.0026 13.9374 0.0014
1.0 88.208608 15.896664 5831.458 102.6113812927 16.9805 0.0043 16.7205 0.0027 16.6374 0.0055
1.0 88.102063 15.898608 10582.822 102.22520628114 16.2603 0.0027 15.7346 0.0016 15.4918 0.0193
1.0 88.183861 15.901091 13518.522 114.64784532363 15.9425 0.0017 15.4166 0.0013 15.1859 0.0037
1.0 88.014174 15.903812 73415.343 194.75109086614 14.1586 0.0002 13.7869 0.002 13.5759 0.001
1.0 88.209388 15.902138 9948.845 93.532397193276 16.3476 0.0006 15.9716 0.0017 15.8212 0.0031
1.0 88.217734 15.904106 37400.544 105.0801376005 14.8958 0.0012 14.4941 0.0049 14.3247 0.0039
1.0 88.198322 15.904728 7242.263 118.0130382925 16.6264 0.0004 15.7342 0.0018 15.3292 0.0039
1.0 88.233662 15.90543 12608.694 133.86252579848 16.088 0.0029 15.5821 0.0023 15.3583 0.0019
1.0 88.076814 15.905997 19831.281 102.98020698244 15.6116 0.0022 15.2477 0.0015 15.0987 0.0041
1.0 88.142456 15.906326 10896.575 110.72980425693 16.2238 0.0032 15.6841 0.0025 15.4209 0.0009
1.0 88.202314 15.9087 7080.903 128.14444321119 16.6124 0.003 15.7344 0.001 15.3237 0.0025
1.0 88.117872 15.90964 30234.819 128.0923838517 15.1445 0.0041 14.7749 0.0029 14.6233 0.0017
1.0 88.096127 15.910599 13386.575 117.92319896647 16.0112 0.0021 15.5188 0.002 15.3036 0.0051
1.0 88.110409 15.915305 25197.647 112.40567999122 15.2773 0.0017 14.501 0.0065 14.1129 0.004
1.0 88.028157 15.914844 8070.748 131.93691018329 16.5629 0.0003 15.9474 0.0018 15.7053 0.007
1.0 88.176062 15.915937 21476.019 102.27275610742 15.4962 0.0017 15.1245 0.0014 14.9811 0.0007
1.0 88.22273 15.914862 6045.252 96.143320090952 16.8594 0.0028 16.3137 0.0042 16.064 0.0052
1.0 88.163316 15.91691 23574.361 121.18032563368 15.3571 0.0019 14.935 0.0002 14.739 0.0037
1.0 88.216862 15.916811 22804.945 121.21272231692 15.4014 0.0019 14.9491 0.0033 14.7523 0.0032
1.0 88.231539 15.916398 12985.466 112.36237385247 16.0624 0.0043 15.8299 0.0042 15.7423 0.0035
1.0 88.190919 15.91756 19536.453 137.5809545357 15.5608 0.0022 15.0713 0.0019 14.8557 0.0037
1.0 88.174322 15.918532 25938.355 93.437665089421 15.2748 0.0031 14.8481 0.0014 14.6882 0.003
1.0 88.126905 15.919842 40980.207 131.31242786297 14.7734 0.0014 14.2835 0.0058 14.1039 0.002
1.0 88.139421 15.919673 27191.592 121.33825843613 15.1799 0.0021 14.3277 0.0031 13.943 0.0032
1.0 88.023788 15.920233 8747.476 117.23523017897 16.4367 0.0027 15.8217 0.0029 15.5807 0.0047
1.0 88.191438 15.926045 59883.189 116.12275425097 14.3519 0.0038 13.8092 0.0018 13.6433 0.001
1.0 88.026003 15.923354 12086.21 177.47875951739 16.1503 0.0022 15.7028 0.002 15.5137 0.0033
1.0 88.126776 15.924772 6891.054 113.06799211865 16.7129 0.007 16.4048 0.0052 16.2751 0.0033
1.0 88.083607 15.927159 17827.472 105.29101602103 15.6684 0.0033 14.9551 0.0015 14.6733 0.0097
1.0 88.06365 15.928379 22302.665 98.889633054097 15.4312 0.0014 14.9988 0.0034 14.8021 0.0019
1.0 88.115829 15.929474 31560.843 144.09477767372 15.0346 0.0024 14.435 0.0033 14.1615 0.0022
1.0 88.232876 15.930815 30331.003 123.6209293878 15.109 0.0012 14.6818 0.0028 14.5117 0.0033
1.0 88.211846 15.929957 26629.305 99.344380581326 15.2532 0.0006 14.8281 0.0043 14.6267 0.0011
1.0 88.180026 15.93357 35337.023 126.12074355516 14.935 0.0024 14.6136 0.0033 14.4891 0.0042
1.0 88.116107 15.9348 19933.126 124.43989499311 15.5663 0.0027 15.3616 0.0041 15.3109 0.002
1.0 88.046366 15.942377 86889.797 152.14761460124 13.9787 0.0029 13.7069 0.0066 13.4964 0.001
1.0 88.117894 15.942154 23576.084 114.16909101616 15.3037 0.0023 14.469 0.0044 14.0666 0.0006
1.0 88.062103 15.943824 11707.71 114.44731337419 16.1549 0.0039 15.7025 0.0021 15.5115 0.0062
1.0 88.057836 15.947041 27948.614 107.97363531327 15.1818 0.0019 14.7381 0.0024 14.5574 0.0061
1.0 88.244739 15.950475 44971.8 100.80326283122 14.6784 0.0017 14.2677 0.0135 14.0373 0.0
1.0 88.141692 15.949994 9225.842 151.21245531496 16.3127 0.0023 15.5185 0.0023 15.138 0.0034
1.0 88.14845 15.951182 29572.9 102.571398313 15.0953 0.0022 14.6917 0.002 14.5377 0.0044
1.0 88.151912 15.950745 8757.016 114.27174505683 16.4156 0.0023 15.9836 0.0022 15.8095 0.0032
1.0 88.177635 15.954246 13585.776 97.248379289422 15.9194 0.0019 15.373 0.0015 15.1312 0.0017
1.0 88.032818 15.956864 13725.416 118.53878229738 15.9314 0.0013 14.7493 0.0015 14.1767 0.0019
1.0 88.050301 15.959391 6750.035 106.50593799837 16.704 0.0025 16.2284 0.0019 16.0152 0.0025
1.0 88.064867 15.961676 8761.689 123.4732852253 16.4581 0.0048 15.956 0.0025 15.7216 0.0056
1.0 88.109227 15.962536 9440.59 99.905402335955 16.3304 0.0045 15.8953 0.0019 15.7214 0.0036
1.0 88.218803 15.964554 23202.249 102.90861788294 15.3856 0.0031 14.8407 0.0009 14.6118 0.0074
1.0 88.086106 15.963401 6072.975 111.14837915861 16.8361 0.0036 16.427 0.0014 16.2508 0.0047
1.0 88.194892 15.966838 28570.875 109.01361671543 15.163 0.001 14.5303 0.0011 14.2545 0.0009
1.0 88.090494 15.966867 11480.093 184.61420344416 16.1064 0.0043 15.5577 0.0007 15.3327 0.0009
1.0 88.034636 15.968347 35555.133 141.74523467706 14.9575 0.0022 14.665 0.0013 14.5719 0.0057
1.0 88.044542 15.968741 19252.025 133.30818568607 15.6101 0.0024 15.3332 0.0025 15.2365 0.001
1.0 88.179121 15.969525 30060.084 142.46902422868 15.0652 0.001 14.5807 0.0052 14.3795 0.0055
1.0 88.172404 15.970872 14702.962 125.55379069909 15.8582 0.0023 15.3775 0.0027 15.1831 0.003
1.0 88.246869 15.972046 27884.229 113.29444912377 15.2272 0.0064 14.6726 0.0012 14.4539 0.0039
1.0 88.079302 15.974685 48407.976 159.23285535495 14.5682 0.006 14.0472 0.011 14.1223 0.0015
1.0 88.078831 15.976592 13375.798 113.3477505213 15.9683 0.0028 15.5244 0.0019 15.3314 0.0041
1.0 88.038481 15.975031 39053.434 133.59151241325 14.8599 0.0018 14.5769 0.0012 14.4939 0.0021
1.0 88.240468 15.97397 12584.205 118.1966176282 16.0699 0.0026 15.5923 0.0014 15.3827 0.0036
1.0 88.088579 15.974849 20336.774 277.16366730964 15.4396 0.0024 14.4046 0.0037 13.9055 0.005
1.0 88.14549 15.976125 67669.005 100.63451349353 14.1664 0.0032 13.6777 0.0001 13.7793 0.0013
1.0 88.126958 15.978016 35018.543 104.09223070719 14.8574 0.0013 14.1262 0.0047 13.895 0.0011
1.0 88.203198 15.97854 12514.849 137.14563915525 16.0944 0.0026 15.7542 0.0018 15.6115 0.0028
1.0 88.169455 15.978845 20191.59 115.51728476206 15.4742 0.0027 14.8955 0.0016 14.6707 0.009
1.0 88.201911 15.981449 38926.289 104.43763241339 14.8249 0.0027 14.1407 0.0021 13.838 0.0042
1.0 88.229498 15.981661 11532.288 104.99175494279 16.0816 0.0018 15.2704 0.0025 14.875 0.0035
1.0 88.173545 15.982108 8471.902 118.13386660316 16.4469 0.0025 15.9916 0.0029 15.7978 0.0015
1.0 88.155494 15.9834 9378.05 119.46704194103 16.4064 0.008 15.933 0.0069 15.6926 0.0076
1.0 88.081328 15.984212 9353.617 142.17445151027 16.3438 0.0035 15.8629 0.0028 15.6458 0.0007
1.0 88.037191 15.985116 19909.369 306.42503436024 15.5261 0.0035 14.7091 0.0007 14.3272 0.0037
1.0 88.11823 15.987823 61464.125 115.80137929719 14.2988 0.0015 14.0774 0.0449 14.0711 0.0099
1.0 88.182448 15.989508 17627.018 115.8267559731 15.689 0.0016 15.2584 0.0021 15.0711 0.0038
1.0 88.219309 15.990337 6747.385 109.13278310687 16.7757 0.0038 16.2459 0.0013 16.005 0.0013
1.0 88.198835 15.991595 31823.877 130.86322997963 15.0156 0.0018 14.2704 0.0056 13.9016 0.0081
1.0 88.143702 15.991665 15488.264 205.36474535894 15.7946 0.0035 15.4555 0.0042 15.3096 0.003
1.0 88.248405 15.992953 56274.246 123.25213464561 14.4783 0.0028 14.2151 0.0006 14.1338 0.0071
1.0 88.232129 15.991747 16469.736 123.25536933985 15.78 0.0024 15.3075 0.0026 15.1104 0.0002
1.0 88.229449 15.99166 8326.971 101.2859580724 16.5061 0.0025 15.9766 0.0019 15.742 0.0046
1.0 88.165513 15.992909 6914.435 102.395112496 16.6835 0.0018 16.1022 0.0024 15.867 0.0027
1.0 88.066483 15.992666 6323.121 113.74848551339 16.7175 0.0029 16.1834 0.0023 15.9467 0.0007
1.0 88.014224 15.993322 6905.622 110.06974729999 16.6599 0.0072 16.1139 0.0034 15.8886 0.0013
2.0 88.149391 15.771486 5201.114 82.759499941887 17.2667 0.0032 16.2843 0.0016 15.8571 0.0034
2.0 88.036844 15.774836 46509.846 63.672900532118 14.871 0.0031 14.5241 0.0012 14.3915 0.0017
2.0 88.072869 15.773357 10360.62 54.871814255676 16.4753 0.0122 15.5773 0.0016 15.2168 0.0032
2.0 88.168298 15.772743 5981.905 45.345205007764 17.1064 0.0034 16.3151 0.0019 15.9671 0.004
2.0 88.146124 15.773989 4909.593 50.967892064428 17.3454 0.0077 16.9996 0.0023 16.8635 0.0046
2.0 88.049029 15.776499 14164.298 62.553475347028 16.1077 0.0051 15.6087 0.0015 15.3832 0.0018
2.0 88.216949 15.776722 7278.92 62.030765619928 16.9176 0.005 16.4191 0.0033 16.2051 0.0095
2.0 88.206205 15.776875 4626.654 47.90358635025 17.4294 0.0005 16.5442 0.0024 16.1668 0.0121
2.0 88.020093 15.778298 14671.911 49.834157906777 16.0923 0.0036 15.7539 0.0019 15.6147 0.0016
2.0 88.222256 15.783991 44273.624 45.734441539274 14.918 0.0038 13.9306 0.0018 13.4761 0.0
2.0 88.068474 15.784237 36232.347 41.612688167867 15.1689 0.001 14.7624 0.0021 14.5939 0.001
2.0 88.122653 15.784397 7129.039 37.458739404172 16.9294 0.0077 16.4891 0.002 16.2713 0.0029
2.0 88.017952 15.787131 25104.892 40.312912478304 15.506 0.0018 14.9716 0.0015 14.7305 0.0022
2.0 88.162701 15.786569 7299.813 43.792228064838 16.9191 0.0032 16.4155 0.0019 16.1857 0.0053
2.0 88.145279 15.78699 12463.884 48.468280577687 16.3396 0.004 15.8888 0.0023 15.6872 0.0038
2.0 88.113006 15.787613 6679.175 45.255232914908 17.0033 0.0052 16.4944 0.0025 16.2668 0.0016
2.0 88.192971 15.788413 10166.58 45.80582758027 16.5619 0.0029 16.0599 0.0014 15.8507 0.0035
2.0 88.141181 15.79073 58710.997 60.365697266717 14.6521 0.0022 14.2064 0.0042 14.0149 0.0036
2.0 88.221215 15.789118 4159.252 48.976568591837 17.5421 0.0043 17.0149 0.002 16.7762 0.0047
2.0 88.133894 15.789449 4315.133 45.55025701005 17.4756 0.0048 17.0082 0.0024 16.7999 0.0048
2.0 88.021101 15.789491 4127.552 46.815394474843 17.4765 0.0086 16.6644 0.0047 16.3189 0.0038
2.0 88.123589 15.792305 9458.25 49.945979897421 16.6419 0.0028 16.1354 0.0027 15.8895 0.0031
2.0 88.265217 15.792157 4419.986 48.301352627115 17.4561 0.0031 17.1511 0.0061 17.0316 0.0016
2.0 88.218758 15.793536 13136.587 45.119073966462 16.3047 0.0023 15.904 0.0021 15.7331 0.0067
2.0 88.188907 15.79465 9026.629 71.5154007802 16.6999 0.0042 16.0434 0.0017 15.7854 0.0022
2.0 88.192577 15.796124 31283.002 59.515029377247 15.3703 0.0019 15.033 0.0041 14.9033 0.0032
2.0 88.118473 15.795067 3138.26 47.266209533371 17.8163 0.0063 17.0053 0.0041 16.634 0.01
2.0 88.175282 15.795732 5151.699 94.755453984987 17.3227 0.002 16.8562 0.0025 16.6465 0.0061
2.0 88.083248 15.796818 12577.132 48.157311763493 16.3267 0.0028 15.9275 0.0019 15.7698 0.0061
2.0 88.252966 15.797379 5679.88 48.013077039482 17.2198 0.0114 16.9098 0.0082 16.811 0.0051
2.0 88.262018 15.798398 11915.753 100.93766011947 16.3777 0.0013 15.9968 0.0028 15.8375 0.0052
2.0 88.151652 15.799288 12105.993 48.273699225616 16.3628 0.0032 15.7919 0.0013 15.5322 0.0052
2.0 88.120843 15.798393 4220.195 53.11032841627 17.5162 0.0068 17.0468 0.0024 16.8224 0.0072
2.0 88.12995 15.799743 8458.872 64.469863371939 16.7816 0.0048 16.4067 0.0026 16.2437 0.0056
2.0 88.09689 15.800617 10294.544 49.12166751681 16.5402 0.0039 16.1339 0.002 15.9822 0.009
2.0 88.043884 15.800793 7313.779 56.358181558293 16.8651 0.0023 16.3223 0.0024 16.0959 0.0029
2.0 88.262993 15.80235 7075.395 59.476014572623 16.9258 0.0112 16.2699 0.0015 16.0246 0.0024
2.0 88.102164 15.80268 11000.327 45.337658040679 16.4474 0.0066 16.0005 0.0021 15.8 0.0042
2.0 88.171492 15.802999 5438.05 60.812982436253 17.2451 0.0054 16.622 0.0061 16.3509 0.0041
2.0 88.040189 15.80303 5084.176 50.63811783192 17.2516 0.004 16.7203 0.0024 16.5111 0.0072
2.0 88.103067 15.805296 56626.26 305.2267999155 14.6626 0.0064 14.2452 0.0015 14.0803 0.0037
2.0 88.226054 15.80395 5452.464 43.06938579233 17.2359 0.0041 16.8044 0.0021 16.6053 0.0033
2.0 88.024879 15.805856 57864.392 44.623553138183 14.6102 0.0028 14.168 0.0035 14.0004 0.0032
2.0 88.136649 15.804822 9889.722 45.51924060211 16.5592 0.003 15.9323 0.0017 15.6798 0.0046
2.0 88.177165 15.805908 19287.777 55.905881964451 15.8519 0.0032 15.3871 0.0025 15.1957 0.0012
2.0 88.208215 15.806764 4458.303 42.606574148153 17.4016 0.0052 16.9151 0.0022 16.7063 0.0072
2.0 88.129647 15.808184 31823.953 107.11062539125 15.3081 0.0029 14.757 0.0027 14.5229 0.0031
2.0 88.252711 15.809663 89045.146 46.0206474361 14.2141 0.0027 13.8707 0.0007 13.7839 0.001
2.0 88.097859 15.808505 13359.374 48.512186278013 16.2616 0.0034 15.7757 0.0016 15.5649 0.0067
2.0 88.160924 15.809849 14923.916 91.632029152741 16.1583 0.0037 15.7778 0.002 15.6155 0.0022
2.0 88.016436 15.808846 5027.668 41.328535831974 17.1813 0.0048 16.4622 0.0024 16.1518 0.0038
2.0 88.102173 15.810083 6772.86 44.738253728026 16.9551 0.0056 16.3418 0.0032 16.0651 0.006
2.0 88.121813 15.8107 10924.471 44.597814170166 16.4927 0.0033 15.9885 0.0029 15.7742 0.0055
2.0 88.142696 15.813492 21200.58 42.554653313228 15.7467 0.0017 15.1232 0.0019 14.8365 0.0074
2.0 88.227594 15.814483 39719.0 104.51563172894 15.0642 0.0035 14.4988 0.0031 14.2828 0.0047
2.0 88.024412 15.813017 8014.445 42.533666746341 16.7467 0.0046 16.249 0.0022 16.024 0.0015
2.0 88.180629 15.814214 7905.844 52.415239464535 16.8439 0.0049 16.4608 0.0029 16.3127 0.0054
2.0 88.175291 15.814591 12530.323 43.940238143322 16.356 0.0056 15.9485 0.0016 15.7902 0.0109
2.0 88.171821 15.814818 6179.506 48.504364417465 17.1374 0.0021 16.8282 0.0041 16.7024 0.0064
2.0 88.046308 15.817239 79071.769 41.932818709861 14.3 0.0022 13.9528 0.004 13.7758 0.0044
2.0 88.079897 15.816956 36462.907 45.511207801629 15.1632 0.0034 14.9073 0.0035 14.8249 0.0023
2.0 88.104939 15.816463 16107.571 56.241008291837 16.0275 0.0022 15.7442 0.0031 15.6575 0.0087
2.0 88.160974 15.818557 19738.713 61.409297375696 15.8388 0.0007 15.377 0.0017 15.1861 0.0033
2.0 88.074248 15.818042 3493.417 53.645377202508 17.6946 0.0059 17.2255 0.0016 17.0149 0.0049
2.0 88.183069 15.819461 8345.453 47.65379318034 16.7542 0.005 15.9597 0.003 15.5953 0.0046
2.0 88.073009 15.821906 33040.211 41.819265649863 15.2562 0.0011 14.8071 0.0024 14.6262 0.0027
2.0 88.110767 15.821603 3101.794 50.43569615447 17.8252 0.0053 16.9336 0.0021 16.509 0.0102
2.0 88.12376 15.821585 3379.39 50.27470101778 17.7539 0.0041 17.294 0.0029 17.0904 0.0053
2.0 88.248085 15.824048 7360.083 50.615751363491 16.8906 0.0023 16.5742 0.0023 16.4559 0.0025
2.0 88.018355 15.823615 2890.757 44.68741076259 17.8354 0.0072 17.5704 0.0041 17.4784 0.007
2.0 88.229228 15.824439 5281.625 46.991985879554 17.2732 0.002 16.8294 0.003 16.6359 0.009
2.0 88.089246 15.827717 3912.439 47.998294595737 17.6148 0.0028 17.1016 0.0019 16.8496 0.0044
2.0 88.181739 15.829315 15715.151 91.956528411287 16.0659 0.0026 15.565 0.0023 15.3631 0.0084
2.0 88.068561 15.830258 11197.856 45.687047030013 16.4522 0.0021 16.0968 0.001 15.9901 0.0042
2.0 88.178204 15.830301 2695.175 42.332663966882 17.94 0.0055 17.328 0.0028 17.055 0.008
2.0 88.254104 15.831417 10515.581 87.359261947647 16.5131 0.0072 15.999 0.0034 15.7882 0.0057
2.0 88.036087 15.831289 3145.247 38.547959714382 17.7553 0.001 17.0361 0.0029 16.7162 0.0034
2.0 88.166303 15.831143 2541.318 44.990198708848 18.1113 0.0019 17.1978 0.0049 16.7824 0.0037
2.0 88.175106 15.832198 8964.706 43.184852542806 16.7115 0.0001 16.2122 0.0023 15.9832 0.0094
2.0 88.201574 15.832566 6651.112 39.814949875131 17.0131 0.0003 16.5839 0.0017 16.4095 0.0064
2.0 88.105678 15.83608 18018.958 46.057228345028 15.9091 0.002 15.3127 0.0023 15.0886 0.0018
2.0 88.023365 15.835209 4799.463 42.716844056452 17.346 0.0063 16.9007 0.003 16.7112 0.0065
2.0 88.036308 15.835323 2990.193 50.834349427425 17.8138 0.0067 17.0512 0.0071 16.7066 0.0088
2.0 88.223773 15.836472 4506.223 66.645532721729 17.3998 0.0032 16.9179 0.0026 16.6985 0.006
2.0 88.101278 15.837427 5342.876 67.864937496705 17.2236 0.0053 16.7431 0.0021 16.5326 0.0073
2.0 88.267116 15.83713 2348.293 38.8087532438 18.1104 0.0035 17.4799 0.0037 17.176 0.0081
2.0 88.079462 15.839594 34391.312 48.062743864433 15.2284 0.0032 14.9382 0.0016 14.8419 0.0046
2.0 88.046145 15.839755 7664.23 45.917380183508 16.7583 0.0021 15.6551 0.0021 15.1844 0.0018
2.0 88.0753 15.841193 21009.706 46.463394255867 15.7454 0.002 15.3394 0.0013 15.1781 0.0037
2.0 88.122461 15.843343 47250.338 49.295133366215 14.8346 0.0014 14.0892 0.0023 13.7281 0.001
2.0 88.024793 15.842571 5352.444 49.829996908014 17.2164 0.0016 16.8431 0.006 16.6991 0.0073
2.0 88.068066 15.843819 18436.233 63.591270458269 15.8854 0.0025 15.5543 0.0026 15.4286 0.0033
2.0 88.036122 15.844361 21929.547 53.691087128819 15.7112 0.0032 15.2541 0.0019 15.0558 0.006
2.0 88.132828 15.844065 6771.607 51.780247642336 16.9555 0.0049 16.2111 0.0025 15.9089 0.0026
2.0 88.051058 15.845246 6221.984 43.581722541474 17.0552 0.0063 16.4961 0.0017 16.254 0.0041
2.0 88.104171 15.845808 4971.426 45.01943758234 17.3229 0.0043 16.9756 0.0023 16.8393 0.0026
2.0 88.169917 15.846723 5693.919 40.426977200455 17.2057 0.0014 16.8909 0.0027 16.7808 0.0036
2.0 88.132018 15.848866 10493.266 53.042914099238 16.4299 0.0014 15.437 0.002 14.9902 0.0031
2.0 88.147934 15.848658 5271.166 56.885353956643 17.2453 0.0032 16.7513 0.0025 16.5071 0.0014
2.0 88.24621 15.849223 3791.157 47.225275531867 17.5749 0.0066 16.8425 0.0028 16.4558 0.0047
2.0 88.257047 15.850784 6868.761 56.109191294081 16.9385 0.0088 16.4642 0.0028 16.2587 0.0029
2.0 88.027488 15.85099 10286.048 45.140734099827 16.4612 0.003 15.7798 0.003 15.4544 0.0104
2.0 88.225727 15.853779 46346.722 50.814977486556 14.8486 0.0014 14.375 0.0043 14.1722 0.0033
2.0 88.071746 15.855368 24715.968 42.849437285309 15.5479 0.0016 15.0311 0.0022 14.8009 0.0026
2.0 88.086321 15.85456 6792.827 46.698825305171 16.942 0.0037 16.5155 0.0031 16.3368 0.0042
2.0 88.140487 15.855216 2854.989 43.010423890815 17.9116 0.0003 16.6258 0.0025 16.0033 0.0059
2.0 88.167742 15.855986 4669.075 46.226721585171 17.3854 0.005 17.106 0.0033 16.9933 0.0027
2.0 88.075598 15.8578 60210.175 54.400259492925 14.557 0.0288 13.9314 0.0015 13.7397 0.001
2.0 88.175696 15.85605 6744.454 44.563177608948 16.9375 0.0025 16.4312 0.0036 16.1921 0.0052
2.0 88.177774 15.856588 5414.984 55.034641374296 17.1518 0.006 16.4123 0.0038 16.0944 0.0033
2.0 88.166509 15.857435 13603.39 41.353376103975 16.224 0.0009 16.0141 0.0028 15.9396 0.0023
2.0 88.020657 15.860483 63059.456 95.522433455223 14.5222 0.0024 14.3103 0.008 14.1962 0.002
2.0 88.034404 15.859372 17011.468 62.807001958652 15.9306 0.0019 15.4368 0.0022 15.2333 0.0027
2.0 88.04092 15.859747 18129.361 43.880768185944 15.8723 0.0058 15.3316 0.0019 15.1254 0.0029
2.0 88.108434 15.859361 10767.451 55.485907181586 16.473 0.0038 15.8907 0.0018 15.6329 0.0022
2.0 88.032082 15.85935 7798.403 45.940114615678 16.7764 0.0036 16.3722 0.003 16.2203 0.0035
2.0 88.030469 15.86081 3446.793 51.85944267249 17.6598 0.0053 16.9031 0.0037 16.5742 0.0092
2.0 88.23208 15.860648 3479.43 47.668185190696 17.644 0.0038 17.0949 0.0042 16.856 0.0026
2.0 88.020907 15.862673 46775.86 47.410658162625 14.8609 0.001 14.4902 0.0014 14.346 0.0076
2.0 88.151749 15.862258 23632.629 46.236772090185 15.5583 0.0058 14.6692 0.0031 14.26 0.0012
2.0 88.099358 15.861326 3551.739 47.809019950884 17.6457 0.0043 17.1086 0.0025 16.8599 0.0056
2.0 88.252561 15.865079 34920.654 129.2609065454 15.2112 0.0035 14.9506 0.0011 14.8687 0.004
2.0 88.050378 15.863648 3768.165 41.276332549073 17.5801 0.0014 17.0515 0.0025 16.8267 0.0062
2.0 88.031961 15.864207 2347.609 42.910121323209 18.0013 0.0036 17.3302 0.004 17.0419 0.0048
2.0 88.179528 15.866321 21327.916 52.797088469746 15.7042 0.0012 15.2109 0.0011 15.0056 0.0022
2.0 88.248337 15.866721 5117.427 54.043232239207 17.2885 0.0033 16.7864 0.0012 16.5579 0.0054
2.0 88.244893 15.868143 9853.63 69.536704132652 16.5346 0.0022 16.0364 0.0027 15.8054 0.0032
2.0 88.029574 15.869217 6269.98 50.286385609135 17.0035 0.003 16.3381 0.0022 16.0517 0.0051
2.0 88.133804 15.869453 5490.947 50.850806740801 17.1983 0.0076 16.74 0.002 16.5452 0.0036
2.0 88.198087 15.871702 46868.86 296.45439762218 14.8473 0.0098 14.1284 0.0046 13.7335 0.001
2.0 88.063842 15.873739 39711.332 48.750355080717 15.0485 0.0021 14.5737 0.0017 14.3842 0.003
2.0 88.229089 15.871719 9438.862 47.961790220178 16.5945 0.0037 16.0796 0.0056 15.8498 0.0036
2.0 88.263447 15.871391 4465.801 80.26233007086 17.3903 0.006 17.0415 0.0019 16.8861 0.0036
2.0 88.232924 15.872787 8969.518 47.428673225945 16.6463 0.0038 16.147 0.0023 15.9283 0.004
2.0 88.029549 15.874712 26340.167 43.313738571699 15.4495 0.002 15.0542 0.0011 14.9051 0.0025
2.0 88.125969 15.873247 2886.037 48.945029370849 17.869 0.0068 17.4813 0.0027 17.313 0.0042
2.0 88.078669 15.87681 12768.374 44.712786844015 16.2572 0.0039 15.6215 0.0013 15.3444 0.0051
2.0 88.156546 15.876412 4835.951 41.447372513434 17.3591 0.0059 16.649 0.0032 16.3431 0.01
2.0 88.084314 15.879938 17864.783 43.055514369439 15.904 0.0019 15.4396 0.0012 15.2448 0.0043
2.0 88.111667 15.882224 13388.075 47.56129298382 16.2109 0.0033 15.789 0.0024 15.617 0.0039
2.0 88.183384 15.88258 7276.366 45.185465201963 16.8723 0.0049 16.3287 0.0018 16.0929 0.0014
