cat_id ra dec B_Swope_flux B_Swope_fluxerr g_PS gerr_PS r_PS rerr_PS i_PS ierr_PS
67.0 244.564533 0.108011 15725.2 226.57523262445 19.023 0.0076 18.5488 0.0048 18.3474 0.0059
67.0 244.589252 0.110672 25263.855 246.04563611782 18.493 0.0075 17.7853 0.0021 17.4665 0.0024
67.0 244.631999 0.112137 22676.183 251.46241236013 18.6979 0.0052 18.1462 0.0034 17.9219 0.0033
67.0 244.608846 0.11471 96410.661 1681.9886128201 17.2005 0.0035 16.7562 0.0032 16.5864 0.0027
67.0 244.488072 0.114072 36530.59 233.50862493067 18.1565 0.0045 17.593 0.0019 17.3413 0.0027
67.0 244.445904 0.115766 29839.262 243.31208166277 18.5057 0.0069 18.098 0.0045 17.9485 0.0037
67.0 244.492446 0.119411 106280.055 176.47396553454 16.9928 0.0025 16.4533 0.0024 16.2316 0.0015
67.0 244.441524 0.120705 182635.561 199.11626386424 16.5248 0.0026 16.1011 0.0022 15.9326 0.0014
67.0 244.589122 0.122632 17600.458 206.77226841984 18.9174 0.009 18.2565 0.0034 17.9957 0.0029
68.0 323.03563 0.13536 91148.999 1154.001059695 14.431 0.0024 13.8248 0.0038 13.572 0.0021
68.0 322.991655 0.137221 8739.503 133.01739895576 16.9789 0.0032 16.4173 0.0027 16.1953 0.0013
68.0 323.080311 0.136755 5071.702 67.48928396639 17.7421 0.0034 17.2397 0.0037 17.0669 0.0031
68.0 322.957054 0.139707 13600.853 170.7787045895 16.5575 0.0039 16.0021 0.0035 15.7804 0.0025
68.0 323.041186 0.140876 4316.285 66.840862635463 17.8548 0.0047 17.384 0.0025 17.2287 0.003
68.0 323.011275 0.151312 15152.542 182.63773006537 16.5426 0.0035 16.1354 0.0032 15.994 0.0021
68.0 323.052854 0.152338 4616.082 63.374574885216 17.8527 0.0022 17.4245 0.0042 17.2792 0.0037
68.0 322.976068 0.162159 60232.609 525.29761056101 15.0327 0.0022 14.4932 0.0008 14.3042 0.003
68.0 323.122935 0.162728 9851.515 72.107095187611 17.1627 0.0046 16.7928 0.0035 16.6436 0.0021
68.0 322.953156 0.163377 4702.522 67.825971036562 17.7479 0.0046 17.0667 0.0027 16.7726 0.0026
68.0 323.116156 0.16438 4056.843 51.447267668491 18.1381 0.0058 17.7772 0.0028 17.6525 0.0039
68.0 323.160838 0.16948 2670.122 45.971074377395 18.6221 0.0082 18.2469 0.0058 18.1099 0.0031
68.0 323.183112 0.1763 10357.004 74.865791122801 17.0162 0.0026 16.5171 0.0029 16.3335 0.0021
68.0 322.9698 0.178458 44791.593 317.05850066771 15.4723 0.0017 15.1354 0.0028 15.0022 0.0014
68.0 322.997618 0.177864 13445.99 106.55198755281 16.5804 0.0031 15.7934 0.0041 15.4999 0.0022
68.0 322.961509 0.187221 37375.599 253.74781954514 15.5169 0.0025 14.8998 0.001 14.622 0.0024
68.0 322.987881 0.190256 23837.769 145.31377891526 16.1037 0.0022 15.635 0.0014 15.4766 0.0014
68.0 323.102092 0.188914 6984.535 59.778877924343 17.5066 0.0071 17.0288 0.0059 16.8477 0.0032
68.0 323.013516 0.191143 10320.238 71.215544257987 16.901 0.0005 16.1735 0.0064 15.88 0.0023
68.0 322.980513 0.193596 8303.074 69.877479590579 17.1661 0.005 16.596 0.0032 16.3583 0.0024
68.0 323.036229 0.20111 34813.112 121.28645667716 15.7713 0.0037 15.3776 0.0037 15.2385 0.0018
68.0 323.147927 0.201841 5244.889 46.745206940726 17.8454 0.0059 17.4774 0.0059 17.3399 0.0022
68.0 323.133814 0.204675 34484.919 204.79386947498 15.6865 0.0027 15.0616 0.0064 14.8305 0.0014
68.0 323.029521 0.208067 4528.983 41.911325798695 17.8269 0.0064 17.0525 0.0044 16.7549 0.0039
68.0 323.159189 0.211389 24772.857 135.09189712232 16.1375 0.0048 15.6953 0.0031 15.5349 0.0017
68.0 323.188465 0.215228 5877.92 52.315520733196 17.6344 0.0031 17.0819 0.0036 16.8662 0.0022
68.0 323.006411 0.216183 4622.779 51.170854866252 17.9002 0.0049 17.3383 0.0046 17.1049 0.0028
68.0 323.004286 0.215934 3377.513 49.398248330929 18.2386 0.0069 17.8103 0.0071 17.6106 0.0028
68.0 323.033351 0.216383 2989.068 49.45031997827 18.3732 0.0036 17.8089 0.0091 17.5899 0.002
68.0 322.987967 0.219125 3504.183 46.055484447433 18.2711 0.0053 17.8236 0.0038 17.6349 0.0036
68.0 323.141742 0.221927 4244.659 50.388395066689 18.1157 0.0073 17.7752 0.0064 17.6397 0.0034
68.0 323.035726 0.22471 44533.961 196.31226821388 15.4173 0.0038 14.856 0.0032 14.6514 0.0035
68.0 323.179418 0.225823 72384.817 381.80593328383 14.8366 0.0037 14.1394 0.0014 13.9049 0.0023
68.0 323.068046 0.22764 143330.305 629.6276686113 14.2203 0.0012 13.8334 0.0021 13.6829 0.001
68.0 322.977075 0.23202 4241.351 49.23114752071 17.9317 0.0049 17.2786 0.0051 17.0344 0.0025
68.0 323.177901 0.234168 47090.904 263.30831485697 15.4329 0.0016 15.0068 0.0023 14.8609 0.0013
68.0 323.187495 0.232502 3624.394 46.100912638596 18.242 0.0064 17.8158 0.0051 17.6674 0.0023
68.0 323.018292 0.236498 39203.071 60.812750210664 15.5185 0.0051 15.0389 0.0029 14.8515 0.0025
68.0 323.015196 0.238542 132222.528 51.795591682232 14.2601 0.0046 13.7695 0.0029 13.6055 0.0013
68.0 323.021846 0.235821 7626.841 97.39790539056 17.5067 0.0032 17.2394 0.0055 17.1276 0.0029
68.0 323.118575 0.237162 14109.382 53.262709878926 16.6852 0.0061 16.1679 0.0031 15.9708 0.0031
68.0 322.952564 0.24086 15496.583 126.50158128813 16.5281 0.0024 15.9643 0.0021 15.7421 0.0018
68.0 322.972168 0.241925 31350.437 50.618480829454 15.7128 0.0009 15.022 0.0044 14.7141 0.0012
68.0 323.016998 0.240359 3362.857 49.345025226147 18.1923 0.0048 17.5874 0.0046 17.3206 0.0046
68.0 323.118298 0.245994 2359.005 40.511026283831 18.6656 0.0058 18.2401 0.009 18.1112 0.0035
68.0 323.10117 0.249174 11066.443 45.717734935535 16.9094 0.0028 16.2394 0.0044 15.9802 0.0023
68.0 323.108475 0.253707 6027.637 46.610613904381 17.5915 0.006 16.9976 0.0058 16.7997 0.0019
68.0 323.007961 0.25569 3318.767 44.536093410706 18.2527 0.0054 17.6624 0.005 17.4556 0.0034
68.0 323.180814 0.257474 9759.6 44.045002722434 17.1483 0.0033 16.6912 0.0021 16.511 0.0029
68.0 323.03952 0.262371 15128.733 48.938297291504 16.6183 0.0035 16.056 0.0024 15.83 0.0017
68.0 323.052016 0.270811 103311.37 46.03181373557 14.6373 0.0064 14.3092 0.0009 14.2224 0.0039
68.0 323.0584 0.273964 53465.411 44.312947152949 15.3208 0.005 14.9233 0.0019 14.7917 0.0028
68.0 323.120924 0.272879 9313.395 47.027497002391 17.1678 0.0043 16.7042 0.0028 16.5287 0.0029
68.0 322.95799 0.276648 8528.458 48.894201597782 17.3271 0.0076 17.0049 0.0064 16.885 0.0037
68.0 323.139803 0.279422 30264.605 47.602057632596 15.8401 0.0037 15.3504 0.0028 15.1868 0.0014
68.0 323.058254 0.284014 6043.777 56.881515864659 17.5203 0.0059 16.7955 0.0034 16.5231 0.002
68.0 323.036969 0.285441 4518.492 55.093961753766 17.9944 0.0064 17.6146 0.0028 17.4779 0.0024
68.0 323.043962 0.290983 80918.484 44.008285166737 14.7623 0.0062 14.2098 0.0013 14.0171 0.0053
68.0 323.106335 0.297312 3577.814 65.816227017822 18.1213 0.0125 17.5716 0.0056 17.3661 0.0026
68.0 323.173032 0.298673 6738.282 53.070588272821 17.3699 0.0041 16.6124 0.0032 16.3353 0.002
68.0 323.023665 0.30273 6951.82 43.917264097434 17.4149 0.0081 16.8627 0.0022 16.6775 0.0028
68.0 323.104334 0.304362 13811.357 51.241770257685 16.7591 0.0067 16.3741 0.005 16.2429 0.0026
68.0 322.977241 0.307346 45810.767 42.233542834941 15.4048 0.0034 15.0085 0.001 14.8706 0.0025
68.0 323.115093 0.308766 2859.09 44.792783234042 18.4189 0.0173 18.0178 0.0071 17.8724 0.0033
68.0 322.963308 0.316318 10501.825 41.782395514763 17.0476 0.0049 16.6996 0.0048 16.5619 0.0029
68.0 323.066508 0.319365 3106.669 49.248372013104 18.3605 0.0041 17.9512 0.0051 17.7686 0.0044
68.0 323.068219 0.320241 5989.862 43.878595732232 17.626 0.0035 17.1538 0.0046 16.9976 0.0022
68.0 323.007637 0.31971 4008.477 47.883633470689 18.0109 0.0074 17.4419 0.0075 17.1882 0.0027
68.0 323.160153 0.329013 6837.537 49.904231340315 17.443 0.0015 17.085 0.0027 16.9653 0.0025
68.0 323.145302 0.332351 51759.005 145.25846266199 15.3069 0.0015 14.9305 0.0022 14.8112 0.0008
68.0 323.085523 0.332305 37916.897 46.009785466052 15.5444 0.0038 15.0652 0.0025 14.8873 0.0015
68.0 323.183775 0.334882 11446.403 49.489198057974 16.8235 0.0069 16.3063 0.0031 16.1053 0.0022
68.0 323.011296 0.334898 4502.201 55.20657673278 17.849 0.0097 17.3713 0.0031 17.1825 0.0028
68.0 322.98624 0.33792 7667.789 51.818673089844 17.2489 0.0038 16.6935 0.0041 16.4894 0.0045
68.0 322.961754 0.341797 7552.147 42.219188005839 17.2239 0.0034 16.4606 0.0036 16.1704 0.0025
68.0 322.979075 0.34394 5863.922 88.285247835905 17.555 0.0037 17.0231 0.0033 16.8308 0.0028
68.0 323.073789 0.346495 19776.543 72.335977796835 16.3599 0.0037 16.0434 0.002 15.9382 0.0016
68.0 323.083965 0.347046 12847.649 42.737915537069 16.7397 0.0038 16.3036 0.003 16.1264 0.0028
68.0 323.126992 0.346556 3301.623 51.668442537182 18.2648 0.0073 17.6946 0.0053 17.4457 0.0027
68.0 323.080905 0.347093 2932.49 44.318208720046 18.3348 0.0097 17.934 0.0057 17.7865 0.0041
68.0 323.049777 0.354276 10506.968 47.352962594482 16.8009 0.0071 16.0594 0.0041 15.7835 0.0018
68.0 323.079843 0.357849 13988.718 43.925784565387 16.5688 0.0022 15.9673 0.0021 15.7761 0.0018
68.0 323.089061 0.357794 3216.638 45.644659222057 18.242 0.0026 17.8671 0.0063 17.7283 0.0035
68.0 323.093546 0.358562 4916.508 42.373782895679 17.7867 0.0041 17.4336 0.0041 17.306 0.0013
68.0 323.101041 0.363721 75288.411 41.539791747589 14.8019 0.0016 14.3058 0.0049 14.1546 0.0022
68.0 323.08899 0.363855 4276.11 52.720504745344 17.8598 0.0069 17.2257 0.0018 16.9805 0.0036
68.0 323.116294 0.364907 5694.186 47.797665836525 17.6651 0.0029 17.1871 0.0046 17.0006 0.0026
68.0 323.015801 0.368167 3587.28 41.518441005845 17.9971 0.0106 17.2758 0.0033 16.9993 0.0047
68.0 323.050654 0.374535 9684.365 60.300865834351 17.1043 0.0027 16.7596 0.0019 16.6362 0.0021
68.0 322.956085 0.374182 6379.725 52.202606716001 17.6331 0.0033 17.2891 0.0029 17.166 0.0041
69.0 323.104191 0.119484 48473.216 245.0710252988 16.6442 0.0064 16.134 0.0041 15.936 0.0019
69.0 323.031571 0.118927 12509.994 184.90825161613 18.046 0.0034 17.4928 0.0034 17.2465 0.0033
69.0 322.9932 0.122027 16382.397 192.81250479125 17.8495 0.0039 17.4677 0.0053 17.3158 0.0026
69.0 323.167323 0.12632 41727.206 217.68890816407 16.8871 0.0024 16.5145 0.0039 16.3897 0.0027
69.0 323.035671 0.135394 354231.977 1126.5533943749 14.431 0.0024 13.8248 0.0038 13.572 0.0021
69.0 322.991691 0.137253 33649.248 212.1977359988 16.9789 0.0032 16.4173 0.0027 16.1953 0.0013
69.0 323.080332 0.13678 17955.276 177.26915554693 17.7421 0.0034 17.2397 0.0037 17.0669 0.0031
69.0 322.957083 0.139754 50625.255 259.1222492716 16.5575 0.0039 16.0021 0.0035 15.7804 0.0025
69.0 323.041218 0.14092 16414.845 183.94599388069 17.8548 0.0047 17.384 0.0025 17.2287 0.003
69.0 323.011301 0.151356 57587.08 418.3425371915 16.5426 0.0035 16.1354 0.0032 15.994 0.0021
69.0 323.05287 0.152362 16528.278 180.58549421047 17.8527 0.0022 17.4245 0.0042 17.2792 0.0037
69.0 322.976104 0.162196 217395.441 537.43651637299 15.0327 0.0022 14.4932 0.0008 14.3042 0.003
69.0 323.014338 0.16052 9721.169 167.80419167666 18.379 0.0052 17.6362 0.0042 17.3451 0.0031
69.0 323.122949 0.162759 31858.473 238.11840631044 17.1627 0.0046 16.7928 0.0035 16.6436 0.0021
69.0 322.953206 0.163425 16773.21 170.61210130678 17.7479 0.0046 17.0667 0.0027 16.7726 0.0026
69.0 323.116151 0.164383 13438.328 197.72706434274 18.1381 0.0058 17.7772 0.0028 17.6525 0.0039
69.0 323.183101 0.176313 34249.634 213.268742192 17.0162 0.0026 16.5171 0.0029 16.3335 0.0021
69.0 322.969836 0.178482 155867.363 372.93540021237 15.4723 0.0017 15.1354 0.0028 15.0022 0.0014
69.0 322.997645 0.177905 47653.547 208.23549349163 16.5804 0.0031 15.7934 0.0041 15.4999 0.0022
69.0 322.961553 0.187255 130216.399 295.99128762703 15.5169 0.0025 14.8998 0.001 14.622 0.0024
69.0 322.987913 0.190292 81634.015 235.00184239691 16.1037 0.0022 15.635 0.0014 15.4766 0.0014
69.0 323.102106 0.188932 22731.933 224.14041481648 17.5066 0.0071 17.0288 0.0059 16.8477 0.0032
69.0 323.013543 0.191178 35632.917 196.61279006592 16.901 0.0005 16.1735 0.0064 15.88 0.0023
69.0 322.980549 0.193617 28884.479 198.23203625862 17.1661 0.005 16.596 0.0032 16.3583 0.0024
69.0 323.036259 0.201138 116385.661 262.47205830053 15.7713 0.0037 15.3776 0.0037 15.2385 0.0018
69.0 323.147906 0.201849 17530.515 188.91538357499 17.8454 0.0059 17.4774 0.0059 17.3399 0.0022
69.0 323.133809 0.204692 111981.126 274.30627448152 15.6865 0.0027 15.0616 0.0064 14.8305 0.0014
69.0 323.029542 0.208077 15026.21 173.89859551066 17.8269 0.0064 17.0525 0.0044 16.7549 0.0039
69.0 323.159179 0.21139 79385.774 264.24843278766 16.1375 0.0048 15.6953 0.0031 15.5349 0.0017
69.0 323.006456 0.216183 15688.718 196.81559799135 17.9002 0.0049 17.3383 0.0046 17.1049 0.0028
69.0 323.004333 0.215952 11508.821 196.81118440413 18.2386 0.0069 17.8103 0.0071 17.6106 0.0028
69.0 323.03338 0.216388 9815.295 169.58441696429 18.3732 0.0036 17.8089 0.0091 17.5899 0.002
69.0 322.987999 0.219158 11187.631 178.32931590798 18.2711 0.0053 17.8236 0.0038 17.6349 0.0036
69.0 323.141722 0.221927 13614.98 172.419474063 18.1157 0.0073 17.7752 0.0064 17.6397 0.0034
69.0 323.035747 0.224717 148150.129 315.81673425301 15.4173 0.0038 14.856 0.0032 14.6514 0.0035
69.0 323.179402 0.225828 234473.818 522.24881676115 14.8366 0.0037 14.1394 0.0014 13.9049 0.0023
69.0 323.068056 0.227641 466913.792 620.1120650368 14.2203 0.0012 13.8334 0.0021 13.6829 0.001
69.0 323.177883 0.23416 151297.992 333.57137896247 15.4329 0.0016 15.0068 0.0023 14.8609 0.0013
69.0 322.977127 0.232033 14546.668 176.83529072792 17.9317 0.0049 17.2786 0.0051 17.0344 0.0025
69.0 323.018315 0.236503 134708.581 191.76752792562 15.5185 0.0051 15.0389 0.0029 14.8515 0.0025
69.0 323.148296 0.234881 14258.867 188.38491730731 17.9887 0.0031 17.5337 0.0065 17.3486 0.0029
69.0 323.01522 0.238558 433147.519 490.75587310905 14.2601 0.0046 13.7695 0.0029 13.6055 0.0013
69.0 323.118564 0.237156 46321.744 180.5190300836 16.6852 0.0061 16.1679 0.0031 15.9708 0.0031
69.0 322.9526 0.240867 54098.679 200.61871997857 16.5281 0.0024 15.9643 0.0021 15.7421 0.0018
69.0 323.072647 0.240189 13182.305 183.02278930199 18.0407 0.0058 17.5177 0.0034 17.3105 0.0065
69.0 323.101169 0.249184 34783.452 171.29115582333 16.9094 0.0028 16.2394 0.0044 15.9802 0.0023
69.0 323.10844 0.253696 18854.864 189.58729806378 17.5915 0.006 16.9976 0.0058 16.7997 0.0019
69.0 323.007994 0.255672 10581.487 161.17844851561 18.2527 0.0054 17.6624 0.005 17.4556 0.0034
69.0 323.1808 0.257463 32302.699 181.57852868466 17.1483 0.0033 16.6912 0.0021 16.511 0.0029
69.0 323.039526 0.262364 49528.44 181.26905425026 16.6183 0.0035 16.056 0.0024 15.83 0.0017
69.0 323.161863 0.263449 13534.267 204.03059562778 17.9696 0.0046 17.3094 0.0048 17.0262 0.0044
69.0 322.942861 0.268429 94084.498 593.92687177502 15.9198 0.0025 15.4216 0.0011 15.2718 0.0026
69.0 323.052026 0.270806 332472.373 179.96908680062 14.6373 0.0064 14.3092 0.0009 14.2224 0.0039
69.0 323.058412 0.273949 172902.083 165.1533832718 15.3208 0.005 14.9233 0.0019 14.7917 0.0028
69.0 323.120914 0.272877 28317.584 183.21587682306 17.1678 0.0043 16.7042 0.0028 16.5287 0.0029
69.0 322.95803 0.276651 28117.799 172.05297643767 17.3271 0.0076 17.0049 0.0064 16.885 0.0037
69.0 323.139783 0.279403 98636.397 178.03185682459 15.8401 0.0037 15.3504 0.0028 15.1868 0.0014
69.0 323.05827 0.284024 19585.571 187.78334424612 17.5203 0.0059 16.7955 0.0034 16.5231 0.002
69.0 323.036969 0.285412 14280.221 174.40316135313 17.9944 0.0064 17.6146 0.0028 17.4779 0.0024
69.0 323.04398 0.290975 264947.492 207.52461299343 14.7623 0.0062 14.2098 0.0013 14.0171 0.0053
69.0 323.106351 0.297289 11552.328 203.1540598594 18.1213 0.0125 17.5716 0.0056 17.3661 0.0026
69.0 323.17303 0.298689 22690.484 211.91663543241 17.3699 0.0041 16.6124 0.0032 16.3353 0.002
69.0 323.023683 0.30272 22622.953 222.87107546694 17.4149 0.0081 16.8627 0.0022 16.6775 0.0028
69.0 323.104324 0.304336 44344.096 180.48216354422 16.7591 0.0067 16.3741 0.005 16.2429 0.0026
69.0 322.977267 0.307326 156532.287 161.59882838985 15.4048 0.0034 15.0085 0.001 14.8706 0.0025
69.0 323.115075 0.308754 9031.829 162.55787572616 18.4189 0.0173 18.0178 0.0071 17.8724 0.0033
69.0 322.963322 0.316303 35468.222 170.45100134751 17.0476 0.0049 16.6996 0.0048 16.5619 0.0029
69.0 323.007678 0.319696 12850.136 197.11074984952 18.0109 0.0074 17.4419 0.0075 17.1882 0.0027
69.0 323.068224 0.320234 18791.194 197.14020347502 17.626 0.0035 17.1538 0.0046 16.9976 0.0022
69.0 323.066496 0.319354 10403.738 176.82072498886 18.3605 0.0041 17.9512 0.0051 17.7686 0.0044
69.0 323.172089 0.323847 17188.87 281.27795986376 17.8411 0.0053 17.3862 0.0042 17.2184 0.0022
69.0 323.074635 0.328924 20351.098 208.0521030207 17.5857 0.0022 17.225 0.0022 17.0986 0.0033
69.0 323.14529 0.332326 181360.245 326.33925059419 15.3069 0.0015 14.9305 0.0022 14.8112 0.0008
69.0 323.085524 0.332287 124477.264 181.04986591366 15.5444 0.0038 15.0652 0.0025 14.8873 0.0015
69.0 323.183753 0.33486 40860.446 202.82035182456 16.8235 0.0069 16.3063 0.0031 16.1053 0.0022
69.0 323.0113 0.334883 15271.323 184.58260404434 17.849 0.0097 17.3713 0.0031 17.1825 0.0028
69.0 322.986249 0.337914 25606.22 178.54529379044 17.2489 0.0038 16.6935 0.0041 16.4894 0.0045
69.0 322.961777 0.341779 25064.269 196.4042083487 17.2239 0.0034 16.4606 0.0036 16.1704 0.0025
69.0 322.97909 0.343931 20284.089 290.58527145986 17.555 0.0037 17.0231 0.0033 16.8308 0.0028
69.0 323.073782 0.346475 65698.785 222.62376610871 16.3599 0.0037 16.0434 0.002 15.9382 0.0016
69.0 323.083955 0.347023 42855.292 182.48299583403 16.7397 0.0038 16.3036 0.003 16.1264 0.0028
69.0 323.126967 0.346549 11240.966 164.00732927517 18.2648 0.0073 17.6946 0.0053 17.4457 0.0027
69.0 323.080926 0.34707 9973.311 144.82861787574 18.3348 0.0097 17.934 0.0057 17.7865 0.0041
69.0 323.049783 0.35423 35761.241 160.81196140358 16.8009 0.0071 16.0594 0.0041 15.7835 0.0018
70.0 88.089763 15.748282 4082.319 34.279911387331 16.8393 0.0045 16.3127 0.0015 16.0787 0.008
70.0 88.161633 15.750064 4375.336 38.868586640338 16.707 0.003 16.0344 0.0034 15.7646 0.002
70.0 88.044518 15.753404 14150.587 44.980560148123 15.5785 0.0048 15.132 0.0023 14.9383 0.0032
70.0 88.063572 15.756689 7898.764 50.420028894133 16.2019 0.0004 15.7213 0.002 15.5147 0.0032
70.0 88.070679 15.756887 3998.342 38.883307734262 16.8896 0.0039 16.3496 0.0024 16.1137 0.0079
70.0 88.099178 15.758632 9673.221 62.630301122157 15.9501 0.0038 15.4736 0.0015 15.2652 0.0046
70.0 88.041625 15.758309 4329.296 48.684763154824 16.7205 0.0016 16.0057 0.0027 15.6585 0.0082
70.0 88.074565 15.75894 5752.703 34.496495537093 16.445 0.0032 15.793 0.0026 15.49 0.0016
70.0 88.066187 15.758301 2800.227 35.476380030618 17.3364 0.0037 16.7958 0.002 16.5622 0.0
70.0 88.065451 15.761956 5625.528 33.704614347999 16.5859 0.0067 16.1609 0.0021 15.9661 0.0069
70.0 88.175159 15.762737 16749.856 32.35375515998 15.412 0.0031 14.9726 0.0021 14.7988 0.0036
70.0 88.024592 15.763889 35800.651 35.726535917775 14.5678 0.0021 14.1353 0.0053 13.9005 0.0114
70.0 88.048511 15.765386 2360.753 40.022115098087 17.4434 0.0037 16.9178 0.0019 16.6887 0.0074
70.0 88.197523 15.76831 5920.302 45.929885993239 16.488 0.0023 15.9238 0.002 15.6765 0.0058
70.0 88.168431 15.768934 3428.584 38.257476392592 17.1993 0.0046 16.8608 0.002 16.7092 0.0057
70.0 88.038207 15.768882 3055.451 37.447002058989 17.354 0.0075 17.0619 0.002 16.9476 0.0052
70.0 88.03679 15.774794 29208.973 36.057688202536 14.871 0.0031 14.5241 0.0012 14.3915 0.0017
70.0 88.235662 15.77139 2702.857 44.249522273731 17.4095 0.0027 16.922 0.002 16.7147 0.0036
70.0 88.146121 15.773983 2901.967 41.454208742821 17.3454 0.0077 16.9996 0.0023 16.8635 0.0046
70.0 88.048991 15.776469 8303.241 41.699794630622 16.1077 0.0051 15.6087 0.0015 15.3832 0.0018
70.0 88.216969 15.776744 4097.913 33.952490472964 16.9176 0.005 16.4191 0.0033 16.2051 0.0095
70.0 88.045697 15.776632 2575.692 35.683462421285 17.4767 0.0037 17.0237 0.0024 16.8241 0.0021
70.0 88.06844 15.784227 21831.05 42.426083182007 15.1689 0.001 14.7624 0.0021 14.5939 0.001
70.0 88.122668 15.784408 4175.833 34.594771480599 16.9294 0.0077 16.4891 0.002 16.2713 0.0029
70.0 88.27258 15.784758 3540.422 60.480118419342 17.1099 0.0032 16.6553 0.0033 16.4777 0.0059
70.0 88.179725 15.785242 2356.561 39.888903953596 17.4697 0.004 16.8088 0.0035 16.5239 0.0046
70.0 88.145279 15.787016 7083.17 35.805459421687 16.3396 0.004 15.8888 0.0023 15.6872 0.0038
70.0 88.162717 15.786618 4226.771 45.358979696814 16.9191 0.0032 16.4155 0.0019 16.1857 0.0053
70.0 88.112989 15.787625 3627.382 37.285565768138 17.0033 0.0052 16.4944 0.0025 16.2668 0.0016
70.0 88.192982 15.788457 5544.237 39.888056298099 16.5619 0.0029 16.0599 0.0014 15.8507 0.0035
70.0 88.141164 15.790759 33411.6 38.400465215685 14.6521 0.0022 14.2064 0.0042 14.0149 0.0036
70.0 88.221249 15.789182 2251.561 37.174995102545 17.5421 0.0043 17.0149 0.002 16.7762 0.0047
70.0 88.133898 15.789469 2439.631 41.511713010142 17.4756 0.0048 17.0082 0.0024 16.7999 0.0048
70.0 88.123576 15.79233 5522.913 35.799344294574 16.6419 0.0028 16.1354 0.0027 15.8895 0.0031
70.0 88.218783 15.793573 7854.136 33.931765371646 16.3047 0.0023 15.904 0.0021 15.7331 0.0067
70.0 88.26525 15.792178 2735.928 44.38239116919 17.4561 0.0031 17.1511 0.0061 17.0316 0.0016
70.0 88.188909 15.794694 4690.656 37.059086410216 16.6999 0.0042 16.0434 0.0017 15.7854 0.0022
70.0 88.192586 15.796172 18318.137 34.556591074631 15.3703 0.0019 15.033 0.0041 14.9033 0.0032
70.0 88.083234 15.796837 7363.167 34.482283335578 16.3267 0.0028 15.9275 0.0019 15.7698 0.0061
70.0 88.252953 15.797417 3310.019 37.382425375508 17.2198 0.0114 16.9098 0.0082 16.811 0.0051
70.0 88.262035 15.798423 7339.771 37.38108220361 16.3777 0.0013 15.9968 0.0028 15.8375 0.0052
70.0 88.151658 15.799342 6567.891 43.718792319775 16.3628 0.0032 15.7919 0.0013 15.5322 0.0052
70.0 88.273076 15.798698 3952.48 39.916068172099 16.8715 0.0077 16.0763 0.0041 15.6805 0.0016
70.0 88.120832 15.798434 2397.167 38.052661339328 17.5162 0.0068 17.0468 0.0024 16.8224 0.0072
70.0 88.129939 15.799785 4867.79 52.362920198589 16.7816 0.0048 16.4067 0.0026 16.2437 0.0056
70.0 88.09689 15.800632 6265.103 45.158017324538 16.5402 0.0039 16.1339 0.002 15.9822 0.009
70.0 88.043852 15.80079 4134.049 41.517069100092 16.8651 0.0023 16.3223 0.0024 16.0959 0.0029
70.0 88.102138 15.8027 6584.725 40.381226743258 16.4474 0.0066 16.0005 0.0021 15.8 0.0042
70.0 88.26301 15.802365 3817.023 34.938461897751 16.9258 0.0112 16.2699 0.0015 16.0246 0.0024
70.0 88.238889 15.802946 3116.751 36.461562929672 17.321 0.0015 17.0103 0.0021 16.8753 0.0021
70.0 88.171518 15.80305 2850.805 38.986185688511 17.2451 0.0054 16.622 0.0061 16.3509 0.0041
70.0 88.103041 15.805322 35202.756 175.4091172867 14.6626 0.0064 14.2452 0.0015 14.0803 0.0037
70.0 88.024839 15.805853 36574.268 34.675878318194 14.6102 0.0028 14.168 0.0035 14.0004 0.0032
70.0 88.136648 15.804864 5301.634 32.820132137154 16.5592 0.003 15.9323 0.0017 15.6798 0.0046
70.0 88.177171 15.805954 11325.092 38.60417613427 15.8519 0.0032 15.3871 0.0025 15.1957 0.0012
70.0 88.129639 15.80823 17788.762 46.590523892668 15.3081 0.0029 14.757 0.0027 14.5229 0.0031
70.0 88.208223 15.806827 2714.407 46.57863757318 17.4016 0.0052 16.9151 0.0022 16.7063 0.0072
70.0 88.252715 15.809697 54129.463 38.632278562013 14.2141 0.0027 13.8707 0.0007 13.7839 0.001
70.0 88.097848 15.808535 7815.27 30.909363204857 16.2616 0.0034 15.7757 0.0016 15.5649 0.0067
70.0 88.160923 15.809894 8904.914 55.067491090032 16.1583 0.0037 15.7778 0.002 15.6155 0.0022
70.0 88.102148 15.810113 4036.868 60.812852510214 16.9551 0.0056 16.3418 0.0032 16.0651 0.006
70.0 88.121813 15.810746 6034.694 53.888427628264 16.4927 0.0033 15.9885 0.0029 15.7742 0.0055
70.0 88.14269 15.813554 11600.661 39.025216610206 15.7467 0.0017 15.1232 0.0019 14.8365 0.0074
70.0 88.024368 15.81302 4746.959 59.756943162272 16.7467 0.0046 16.249 0.0022 16.024 0.0015
70.0 88.166176 15.814715 5631.016 53.727844337108 16.663 0.0021 16.202 0.0009 15.9983 0.0035
70.0 88.175292 15.814629 7567.861 60.486020987321 16.356 0.0056 15.9485 0.0016 15.7902 0.0109
70.0 88.046278 15.817254 49488.379 46.286218785332 14.3 0.0022 13.9528 0.004 13.7758 0.0044
70.0 88.079882 15.816982 24003.217 46.289679275198 15.1632 0.0034 14.9073 0.0035 14.8249 0.0023
