cat_id ra dec r_Swope_flux r_Swope_fluxerr g_PS gerr_PS r_PS rerr_PS i_PS ierr_PS
114.0 244.521707 -0.088887 538.784 1.0 19.693 0.0108 18.7011 0.0052 18.2788 0.0035
114.0 244.510348 -0.085482 22083.674 1.0 15.3456 0.0016 14.756 0.0014 14.5203 0.003
114.0 244.43663 -0.085275 5879.142 1.0 16.6195 0.0029 16.1525 0.0009 15.9852 0.0016
114.0 244.624225 -0.083888 8672.139 1.0 16.4902 0.0031 15.821 0.0024 15.5271 0.0013
114.0 244.558376 -0.084441 529.503 1.0 19.5508 0.0123 18.8719 0.0052 18.6051 0.009
114.0 244.55127 -0.083344 2875.484 1.0 17.4455 0.0036 16.963 0.0016 16.7561 0.0018
114.0 244.548646 -0.083203 1198.157 1.0 18.9098 0.0074 17.8505 0.0027 17.402 0.0026
114.0 244.435131 -0.081797 1226.004 1.0 18.2221 0.0043 17.8472 0.002 17.6963 0.0033
114.0 244.458118 -0.08119 1281.113 1.0 18.7345 0.0065 17.8882 0.0025 17.4919 0.0019
114.0 244.465301 -0.079146 5921.716 1.0 16.8988 0.0032 16.1324 0.0017 15.8157 0.0025
114.0 244.553227 -0.078113 6469.982 1.0 16.5769 0.0038 16.1276 0.0025 15.9553 0.0009
114.0 244.608984 -0.07769 501.221 1.0 19.5416 0.01 18.9852 0.0052 18.742 0.007
114.0 244.509086 -0.076375 847.8 1.0 19.4815 0.0116 18.2995 0.0048 17.7438 0.0028
114.0 244.551124 -0.076566 587.239 1.0 19.2206 0.0054 18.7385 0.0026 18.5334 0.0049
114.0 244.595474 -0.073568 12268.871 1.0 16.0623 0.0028 15.4374 0.0022 15.1519 0.0012
114.0 244.505947 -0.073955 1115.822 1.0 19.3466 0.009 18.09 0.0047 17.3802 0.0032
114.0 244.562649 -0.073651 858.3 1.0 18.8652 0.0066 18.4235 0.0056 18.2411 0.0035
114.0 244.658944 -0.071877 2896.406 1.0 17.4866 0.0031 16.9928 0.0019 16.7961 0.0027
114.0 244.514647 -0.072288 798.253 1.0 18.8443 0.0057 18.3447 0.0055 18.1403 0.0062
114.0 244.503757 -0.071151 3711.515 1.0 17.1473 0.0041 16.677 0.002 16.4855 0.0019
114.0 244.439739 -0.070476 996.159 1.0 19.155 0.0124 18.0433 0.0023 17.549 0.0026
114.0 244.582812 -0.070034 600.527 1.0 19.5215 0.0104 18.7761 0.0052 18.4739 0.0041
114.0 244.617098 -0.068772 1730.49 1.0 18.6221 0.0041 17.5482 0.0026 17.0693 0.0024
114.0 244.666241 -0.068956 999.636 1.0 19.5256 0.0124 18.2358 0.0031 17.1698 0.0028
114.0 244.455465 -0.068948 306.897 1.0 20.5655 0.0174 19.4238 0.0051 18.8952 0.0051
114.0 244.635571 -0.067009 23777.812 1.0 15.1025 0.0038 14.7344 0.0013 14.5914 0.0016
114.0 244.628642 -0.066324 1568.474 1.0 18.0902 0.0035 17.6825 0.0026 17.5011 0.0028
114.0 244.47624 -0.065109 549.246 1.0 19.2765 0.0127 18.7901 0.0054 18.5916 0.0058
114.0 244.533137 -0.064137 1284.002 1.0 18.4575 0.0046 17.8804 0.0036 17.6427 0.0029
114.0 244.616052 -0.063106 841.901 1.0 19.0189 0.0087 18.3835 0.0044 18.0806 0.0042
114.0 244.588404 -0.062374 1335.561 1.0 18.4649 0.0049 17.9099 0.0024 17.6665 0.0029
114.0 244.535196 -0.062291 713.775 1.0 19.7046 0.0097 18.4253 0.004 17.0 0.0027
114.0 244.669513 -0.061589 750.992 1.0 18.8836 0.0056 18.4816 0.0052 18.3135 0.0046
114.0 244.649925 -0.060771 4524.586 1.0 17.2777 0.0038 16.5305 0.002 16.2402 0.0017
114.0 244.528238 -0.060082 8385.119 1.0 16.8264 0.0043 15.8205 0.0025 15.422 0.0016
114.0 244.44501 -0.059415 4189.4 1.0 17.1513 0.003 16.52 0.0012 16.2799 0.0018
114.0 244.612508 -0.059053 12976.034 1.0 16.1692 0.0018 15.4127 0.0023 15.1088 0.0016
114.0 244.636202 -0.059865 1176.442 1.0 19.2179 0.0063 18.0081 0.0028 17.1256 0.0024
114.0 244.471725 -0.059231 1670.925 1.0 18.8327 0.0055 17.6342 0.0026 17.0342 0.0033
114.0 244.638469 -0.059401 446.935 1.0 20.0928 0.0146 18.9918 0.0057 18.4867 0.004
114.0 244.54018 -0.059404 571.742 1.0 19.721 0.0212 18.7352 0.0045 18.3228 0.004
114.0 244.489614 -0.054553 15094.348 1.0 15.8743 0.003 15.1637 0.0023 14.8746 0.0016
114.0 244.547697 -0.054608 3677.706 1.0 17.1318 0.002 16.7202 0.0022 16.5631 0.0017
114.0 244.512222 -0.05435 731.684 1.0 19.2332 0.0075 18.5701 0.0043 18.2843 0.0038
114.0 244.637615 -0.054214 581.968 1.0 19.386 0.0046 18.8583 0.0045 18.6637 0.0049
114.0 244.426865 -0.053447 806.53 1.0 18.8949 0.0121 18.3884 0.0042 18.1857 0.0044
114.0 244.602345 -0.053208 1241.293 1.0 18.4381 0.0055 17.9282 0.003 17.7143 0.0027
114.0 244.509802 -0.051694 1394.226 1.0 18.8968 0.0086 17.6996 0.003 17.109 0.0011
114.0 244.440616 -0.04907 13863.956 1.0 16.2827 0.0025 15.2466 0.0039 14.8247 0.001
114.0 244.578823 -0.050197 736.2 1.0 18.7698 0.0058 18.4756 0.0045 18.3492 0.0039
114.0 244.567816 -0.048779 5224.74 1.0 16.9597 0.0029 16.3354 0.0027 16.1073 0.0018
114.0 244.639446 -0.047956 1147.725 1.0 18.9827 0.0054 17.9859 0.0026 17.5644 0.0029
114.0 244.48263 -0.047405 1265.649 1.0 19.0469 0.0078 17.8272 0.0033 16.7302 0.0019
114.0 244.534418 -0.047447 843.699 1.0 18.876 0.0054 18.3901 0.0038 18.1907 0.0039
114.0 244.618438 -0.046552 1515.34 1.0 18.9787 0.009 17.7332 0.0045 17.0289 0.0022
114.0 244.48777 -0.046408 546.876 1.0 19.0847 0.0083 18.7742 0.0029 18.6713 0.0038
114.0 244.525318 -0.044997 582.209 1.0 19.8773 0.0101 18.7098 0.0042 18.1949 0.0026
114.0 244.456419 -0.044762 590.092 1.0 18.9947 0.006 18.5735 0.0035 18.428 0.0054
114.0 244.570177 -0.043431 4325.429 1.0 16.9485 0.002 16.5609 0.0019 16.3843 0.0018
114.0 244.432036 -0.044252 633.93 1.0 18.9661 0.0068 18.6886 0.0045 18.5822 0.0051
114.0 244.436498 -0.041878 19337.952 1.0 15.3349 0.0032 14.8947 0.0029 14.7266 0.0032
114.0 244.634868 -0.04327 875.738 1.0 18.9514 0.0046 18.3733 0.0029 18.1466 0.0023
114.0 244.613947 -0.039547 40053.273 1.0 14.7479 0.0019 14.1613 0.0013 13.9568 0.0013
114.0 244.604283 -0.040655 4932.942 1.0 17.4217 0.0042 16.4222 0.0016 15.9819 0.0013
114.0 244.527901 -0.041073 1000.418 1.0 18.6025 0.0047 18.0687 0.003 17.8328 0.0033
114.0 244.506496 -0.040597 1231.872 1.0 18.4796 0.0076 17.959 0.0031 17.7432 0.0029
114.0 244.444643 -0.040366 559.773 1.0 19.4037 0.0079 18.8265 0.0033 18.5703 0.0037
114.0 244.432941 -0.039161 1291.797 1.0 18.5526 0.006 17.8045 0.0038 17.5044 0.0027
114.0 244.462303 -0.038789 1395.553 1.0 18.1573 0.0053 17.7603 0.0037 17.606 0.0043
114.0 244.501346 -0.03755 5173.145 1.0 16.9511 0.0034 16.302 0.0019 16.0451 0.0015
114.0 244.606189 -0.038694 668.203 1.0 19.2783 0.0056 18.6103 0.0056 18.3335 0.0051
114.0 244.488537 -0.038176 1371.686 1.0 18.0776 0.005 17.7765 0.0022 17.6665 0.0027
114.0 244.569837 -0.034938 2057.688 1.0 17.9218 0.0026 17.376 0.003 17.1355 0.0025
114.0 244.630332 -0.034352 5982.351 1.0 16.6128 0.0022 16.1782 0.0017 16.0103 0.0025
114.0 244.601443 -0.034282 3455.691 1.0 17.2221 0.0025 16.8093 0.0023 16.6499 0.0018
114.0 244.530876 -0.033977 1572.514 1.0 18.5579 0.0057 17.6406 0.0027 17.2804 0.0023
114.0 244.554364 -0.029549 15261.888 1.0 16.0193 0.0041 15.1865 0.0022 14.8641 0.0018
114.0 244.505735 -0.030561 4015.924 1.0 17.6331 0.0052 16.6084 0.0027 16.1871 0.0023
114.0 244.641112 -0.030991 675.949 1.0 19.6529 0.0106 18.6445 0.0043 18.214 0.0034
114.0 244.567321 -0.030039 1787.164 1.0 18.0268 0.0033 17.5387 0.0034 17.3085 0.0022
114.0 244.519853 -0.029448 652.731 1.0 19.0418 0.0081 18.6667 0.0055 18.5345 0.007
114.0 244.452065 -0.027022 853.927 1.0 19.5445 0.009 18.2472 0.0035 17.4067 0.0029
114.0 244.557788 -0.026695 834.66 1.0 18.6593 0.0032 18.2596 0.0024 18.0808 0.0036
114.0 244.651177 -0.025873 733.664 1.0 18.98 0.0044 18.4396 0.0041 18.1793 0.0056
114.0 244.49138 -0.025143 1731.33 1.0 17.9721 0.0039 17.4993 0.0036 17.3224 0.003
114.0 244.503998 -0.023632 1865.283 1.0 18.0758 0.0042 17.4078 0.0029 17.1366 0.002
114.0 244.577755 -0.021813 22068.045 1.0 15.9813 0.0184 14.7642 0.0102 14.2224 0.0022
114.0 244.442565 -0.023198 1193.255 1.0 18.4764 0.0045 17.9031 0.0028 17.6733 0.0038
114.0 244.652075 -0.022489 2234.591 1.0 18.0352 0.0047 17.3112 0.0027 17.0092 0.0017
114.0 244.587038 -0.021396 1548.558 1.0 18.2191 0.0067 17.714 0.0037 17.5016 0.0022
114.0 244.623634 -0.020371 1200.766 1.0 18.3817 0.0038 17.9759 0.0037 17.8292 0.0037
114.0 244.594055 -0.019424 901.822 1.0 18.8273 0.0069 18.2784 0.0028 18.0447 0.0036
114.0 244.522495 -0.018368 4609.043 1.0 17.0057 0.001 16.4981 0.0021 16.3057 0.0023
114.0 244.525809 -0.01461 3467.242 1.0 17.215 0.003 16.8019 0.0016 16.6157 0.0028
114.0 244.462538 -0.01145 1522.606 1.0 18.2249 0.0059 17.6449 0.0034 17.4 0.0025
114.0 244.595004 -0.012077 988.325 1.0 18.813 0.0057 18.1169 0.0026 17.7891 0.0032
114.0 244.469709 -0.010454 2275.258 1.0 17.8419 0.0044 17.2497 0.0031 17.0243 0.002
114.0 244.494028 -0.008083 2756.926 1.0 17.5554 0.0034 16.9953 0.0028 16.7502 0.0017
114.0 244.445756 -0.006214 10642.971 1.0 16.5315 0.0031 15.529 0.0021 15.1301 0.0018
114.0 244.520617 -0.007443 808.078 1.0 19.3376 0.0086 18.4099 0.0059 18.0105 0.0033
114.0 244.427221 -0.003894 727.435 1.0 19.7174 0.0085 18.5587 0.0062 17.9641 0.0055
114.0 244.540472 -0.001038 38339.21 1.0 14.8598 0.0029 14.1895 0.0021 13.9214 0.0019
114.0 244.651849 -0.003368 1371.078 1.0 18.8073 0.0055 17.9293 0.0031 17.5414 0.0032
114.0 244.514749 -0.002662 2478.163 1.0 17.5484 0.0055 17.0643 0.0031 16.8745 0.0025
114.0 244.635467 -0.00325 744.449 1.0 19.5183 0.0063 18.4988 0.004 18.0217 0.0033
114.0 244.528068 -0.002248 1800.496 1.0 18.1194 0.0077 17.4511 0.0027 17.1572 0.0031
114.0 244.619817 -0.00216 2096.845 1.0 17.8696 0.005 17.4387 0.0027 17.2546 0.0038
114.0 244.473366 -0.001991 2980.748 1.0 18.2362 0.0048 16.9926 0.0031 16.2971 0.0028
114.0 244.597234 -0.000215 19032.248 1.0 15.481 0.003 14.9468 0.0017 14.7161 0.0027
114.0 244.563435 -0.001382 1496.725 1.0 18.9514 0.0056 17.7066 0.0032 16.7655 0.0022
114.0 244.665594 9.7e-05 3773.842 1.0 17.0647 0.0035 16.655 0.002 16.4929 0.002
114.0 244.583642 0.001073 21220.405 1.0 16.0083 0.0036 14.7978 0.0071 14.1615 0.0027
114.0 244.588603 0.001164 1429.358 1.0 18.2796 0.004 17.8387 0.0025 17.6525 0.0032
114.0 244.581886 0.001602 2905.303 1.0 17.6729 0.0046 17.0389 0.0025 16.7741 0.0016
114.0 244.559346 0.002346 4326.725 1.0 16.9875 0.0043 16.5604 0.0023 16.3815 0.0021
114.0 244.47834 0.003708 2461.619 1.0 17.7906 0.0051 17.1013 0.0027 16.8264 0.0017
114.0 244.609176 0.003519 2566.175 1.0 17.5399 0.0048 17.168 0.0025 17.0178 0.0024
114.0 244.469213 0.003592 2326.203 1.0 18.1589 0.0051 17.1669 0.0034 16.7666 0.0025
114.0 244.663776 0.004582 7836.874 1.0 16.5541 0.0038 15.9623 0.0015 15.6748 0.0016
114.0 244.501064 0.005231 6751.383 1.0 16.5858 0.0039 16.0596 0.0015 15.8455 0.002
114.0 244.653073 0.00462 959.814 1.0 19.39 0.0107 18.1525 0.0046 16.9855 0.0031
114.0 244.57125 0.005614 5133.126 1.0 16.9431 0.0033 16.3887 0.0036 16.1459 0.0014
114.0 244.53991 0.005461 995.688 1.0 18.5517 0.0051 18.1793 0.0065 18.0216 0.0027
114.0 244.505625 0.007408 1558.834 1.0 18.1368 0.0041 17.6918 0.004 17.5197 0.0025
114.0 244.581882 0.008029 2186.26 1.0 18.5565 0.0091 17.3067 0.0032 16.5725 0.0023
114.0 244.52085 0.007876 626.485 1.0 19.0255 0.0086 18.528 0.0033 18.3228 0.0035
114.0 244.630672 0.013845 4955.278 1.0 16.904 0.0026 16.4066 0.0016 16.1968 0.002
114.0 244.538821 0.015232 1601.489 1.0 18.2557 0.005 17.5338 0.0044 17.2532 0.0021
114.0 244.595115 0.016158 1315.916 1.0 18.4081 0.0062 17.8802 0.0038 17.6245 0.0023
114.0 244.612566 0.017453 11201.749 1.0 15.9499 0.0034 15.499 0.0017 15.3194 0.0023
114.0 244.488822 0.015925 960.648 1.0 19.1972 0.0076 18.1942 0.004 17.7622 0.0023
114.0 244.660866 0.015893 676.882 1.0 19.1314 0.0081 18.7147 0.0055 18.5329 0.0053
114.0 244.451958 0.017646 9339.933 1.0 16.1516 0.0022 15.7019 0.0017 15.5325 0.0025
114.0 244.483551 0.018655 2360.057 1.0 18.0662 0.0057 17.1269 0.0027 16.6774 0.0019
114.0 244.658281 0.018177 749.889 1.0 19.55 0.0082 18.5256 0.0043 18.0138 0.0036
114.0 244.45452 0.019943 640.613 1.0 19.5245 0.0094 18.6447 0.0049 18.259 0.0026
114.0 244.512922 0.019762 560.249 1.0 19.6668 0.0163 18.7786 0.0078 18.4327 0.0067
114.0 244.541477 0.021991 961.727 1.0 18.9734 0.0114 18.2772 0.0049 17.9791 0.003
114.0 244.58582 0.024693 19056.339 1.0 15.6066 0.0031 14.941 0.0023 14.6562 0.0016
114.0 244.426388 0.023017 202.078 1.0 20.0116 0.0132 19.7344 0.0111 19.6087 0.011
114.0 244.670773 0.024276 2944.779 1.0 17.4685 0.004 16.9998 0.0025 16.8088 0.0019
114.0 244.515287 0.023643 536.507 1.0 19.144 0.0138 18.8122 0.0055 18.6928 0.0047
114.0 244.617024 0.02562 4760.0 1.0 17.1577 0.0031 16.4606 0.0018 16.168 0.0023
114.0 244.505248 0.024629 519.739 1.0 19.5139 0.0106 18.8445 0.0058 18.5346 0.0036
114.0 244.663023 0.02582 3686.854 1.0 17.2199 0.0035 16.7825 0.0017 16.6014 0.002
114.0 244.639767 0.025091 986.674 1.0 18.6753 0.0044 18.1309 0.0027 17.9189 0.004
114.0 244.626707 0.025409 799.826 1.0 19.7857 0.0131 18.5582 0.0038 17.3946 0.0018
114.0 244.432871 0.025945 519.886 1.0 19.8874 0.0159 18.6987 0.0047 17.4153 0.003
114.0 244.49389 0.026415 1611.817 1.0 18.8651 0.0088 17.6012 0.0026 16.8718 0.0014
114.0 244.578797 0.02582 466.274 1.0 20.361 0.0091 19.081 0.0063 17.7995 0.0026
114.0 244.590182 0.027913 3121.123 1.0 17.3834 0.0027 16.8949 0.0024 16.7135 0.0017
114.0 244.490821 0.02774 537.084 1.0 19.3705 0.008 19.0006 0.0048 18.8385 0.0089
114.0 244.52081 0.028482 1579.459 1.0 18.9032 0.0077 17.6367 0.0017 16.6452 0.0028
114.0 244.471592 0.028988 826.296 1.0 18.5451 0.0055 18.2162 0.0033 18.082 0.0034
114.0 244.560471 0.030759 14251.317 1.0 15.6365 0.004 15.2656 0.0019 15.0856 0.0016
114.0 244.431132 0.030077 4880.454 1.0 16.818 0.0018 16.4174 0.0017 16.2557 0.0017
114.0 244.43168 0.032603 8232.689 1.0 16.17 0.0027 15.8207 0.0035 15.6863 0.0014
114.0 244.507431 0.03163 897.155 1.0 18.5541 0.0056 18.1783 0.0034 18.0252 0.0032
114.0 244.560038 0.034494 6627.531 1.0 16.5395 0.0033 16.0923 0.003 15.9184 0.0015
114.0 244.556702 0.034787 627.511 1.0 19.7551 0.0169 18.6599 0.0059 18.1703 0.0029
114.0 244.642118 0.03554 557.847 1.0 19.1461 0.0054 18.79 0.0041 18.6432 0.0072
114.0 244.426124 0.037584 2240.81 1.0 17.701 0.0068 17.2227 0.002 17.0367 0.0025
114.0 244.476789 0.037352 811.235 1.0 19.0475 0.0078 18.4003 0.0034 18.1273 0.0039
114.0 244.670086 0.038986 1898.174 1.0 18.0833 0.0038 17.5015 0.0025 17.253 0.0024
114.0 244.574792 0.042172 4545.624 1.0 17.0431 0.0042 16.4606 0.0024 16.2176 0.0018
114.0 244.427117 0.043385 4453.565 1.0 16.7558 0.0023 16.5137 0.0021 16.4476 0.0019
114.0 244.519399 0.044439 9971.548 1.0 15.9761 0.0012 15.6009 0.0017 15.4345 0.0014
114.0 244.437571 0.044027 1769.49 1.0 18.7287 0.0108 17.5019 0.0037 16.7276 0.0022
114.0 244.618482 0.044657 1899.659 1.0 18.2522 0.0065 17.4348 0.0026 17.0844 0.0022
114.0 244.612085 0.045627 1448.473 1.0 18.3954 0.0028 17.7701 0.0046 17.4895 0.0039
114.0 244.486316 0.047427 3772.44 1.0 17.2536 0.0022 16.7171 0.0028 16.5305 0.0023
114.0 244.45091 0.050054 42026.2 1.0 14.6107 0.0066 13.9808 0.0187 14.1671 0.0093
114.0 244.585431 0.048135 698.71 1.0 18.8576 0.0075 18.4984 0.0053 18.3316 0.0028
114.0 244.62538 0.049828 12843.54 1.0 15.9559 0.0023 15.3957 0.0021 15.1506 0.0023
114.0 244.498701 0.050129 15780.057 1.0 15.5342 0.0025 15.1019 0.0029 14.9327 0.0012
114.0 244.529372 0.048526 647.887 1.0 19.4213 0.0104 18.5009 0.0042 18.1058 0.0035
114.0 244.627421 0.049012 786.98 1.0 19.0172 0.0065 18.5453 0.0069 18.2843 0.0039
114.0 244.610028 0.049157 1266.13 1.0 18.965 0.0043 17.9248 0.0024 17.4788 0.0031
114.0 244.631569 0.051907 14067.963 1.0 15.9527 0.0038 15.2971 0.0013 15.0207 0.0027
114.0 244.480987 0.051697 7291.554 1.0 17.0987 0.0074 15.9378 0.0025 15.3833 0.0013
114.0 244.44227 0.053374 907.784 1.0 18.6605 0.0031 18.2687 0.0023 18.1103 0.003
114.0 244.623255 0.054 920.073 1.0 18.5561 0.007 18.2274 0.0059 18.0743 0.0035
114.0 244.670177 0.05498 620.353 1.0 19.2587 0.0122 18.6276 0.0064 18.3596 0.0041
114.0 244.469681 0.054918 516.888 1.0 19.9672 0.0105 18.758 0.0049 17.8492 0.0022
114.0 244.659592 0.055899 629.651 1.0 19.2802 0.0148 18.6629 0.0043 18.3805 0.0055
114.0 244.654996 0.056645 536.694 1.0 20.3216 0.0291 19.0469 0.0083 17.5833 0.0044
114.0 244.604564 0.056657 1284.405 1.0 18.4229 0.0073 17.8704 0.0027 17.6363 0.0018
114.0 244.587817 0.0569 716.013 1.0 18.9781 0.0061 18.5059 0.0053 18.2898 0.0052
114.0 244.535433 0.057724 1169.021 1.0 18.4448 0.0061 17.9312 0.0036 17.7292 0.0026
114.0 244.531102 0.059723 4050.469 1.0 17.0276 0.0029 16.577 0.0019 16.4176 0.0021
114.0 244.484406 0.06263 25765.812 1.0 15.1451 0.0016 14.5802 0.0022 14.3883 0.0018
114.0 244.459056 0.062728 1991.541 1.0 17.829 0.0031 17.3558 0.0031 17.1476 0.005
114.0 244.556188 0.061557 627.147 1.0 19.8617 0.0184 18.5858 0.0044 17.504 0.0026
114.0 244.512042 0.063669 8223.174 1.0 16.4433 0.003 15.8215 0.0022 15.5891 0.0016
114.0 244.650792 0.064858 924.707 1.0 19.1282 0.0127 18.2503 0.0053 17.8597 0.0029
114.0 244.491611 0.065569 2255.361 1.0 17.753 0.0032 17.1825 0.0022 16.9444 0.0028
114.0 244.453921 0.065362 630.036 1.0 19.4493 0.0105 18.6815 0.0046 18.3767 0.0037
114.0 244.560053 0.066673 838.923 1.0 18.7483 0.0084 18.2581 0.0038 18.0379 0.0043
114.0 244.435483 0.067211 632.58 1.0 19.4275 0.0138 18.6224 0.0044 18.2827 0.003
114.0 244.5411 0.067977 2315.683 1.0 18.0227 0.0047 17.1772 0.003 16.8445 0.002
114.0 244.429893 0.068071 483.46 1.0 19.3048 0.0147 18.9703 0.0058 18.8221 0.0066
114.0 244.479358 0.070904 17868.921 1.0 15.6349 0.0028 14.9869 0.0022 14.7118 0.0017
114.0 244.640837 0.070741 9477.503 1.0 16.6272 0.0059 15.6865 0.0026 15.2056 0.003
114.0 244.493391 0.071016 508.472 1.0 20.0958 0.012 18.9498 0.0089 18.3214 0.0042
114.0 244.54318 0.073306 758.667 1.0 18.7509 0.0063 18.3161 0.0031 18.1485 0.0036
114.0 244.583958 0.073289 1316.198 1.0 18.254 0.0021 17.8018 0.0033 17.6137 0.0024
114.0 244.446068 0.073918 7905.943 1.0 16.5916 0.0027 15.8963 0.0023 15.6239 0.0014
114.0 244.633965 0.075336 3862.239 1.0 17.8557 0.0062 16.7244 0.0025 16.1896 0.0018
114.0 244.594358 0.076355 566.931 1.0 19.219 0.0121 18.7027 0.0032 18.4689 0.0034
114.0 244.511664 0.080614 1059.234 1.0 19.3681 0.0094 18.1447 0.0046 17.3664 0.0022
114.0 244.476647 0.083036 22797.996 1.0 15.0515 0.0021 14.7245 0.0018 14.6138 0.0023
114.0 244.571795 0.081648 1429.177 1.0 18.4414 0.0066 17.724 0.0063 17.3635 0.0065
114.0 244.611445 0.08343 22252.62 1.0 15.5577 0.0026 14.8209 0.0011 14.4954 0.004
114.0 244.615886 0.084133 1954.121 1.0 18.6866 0.0047 17.4378 0.0027 16.6975 0.0021
114.0 244.457077 0.084406 1771.34 1.0 18.0573 0.004 17.5195 0.0026 17.276 0.0024
114.0 244.624848 0.084998 3932.9 1.0 17.3489 0.0041 16.7081 0.0023 16.427 0.003
114.0 244.453029 0.085937 11464.463 1.0 16.3914 0.0032 15.483 0.002 15.1335 0.0021
114.0 244.639511 0.085167 509.799 1.0 20.2366 0.0311 19.0122 0.0048 18.3431 0.0056
114.0 244.482464 0.087819 2921.027 1.0 17.8165 0.0037 16.9578 0.0023 16.6085 0.0036
114.0 244.541926 0.087946 1349.884 1.0 18.2154 0.0024 17.7851 0.0027 17.6437 0.0037
114.0 244.489243 0.091218 8272.681 1.0 16.2787 0.0028 15.8168 0.002 15.6393 0.0016
114.0 244.461184 0.090659 2305.957 1.0 17.6971 0.0036 17.2028 0.0021 16.9936 0.0022
114.0 244.591609 0.092029 12023.028 1.0 15.9283 0.0022 15.4411 0.0021 15.2726 0.0027
114.0 244.455665 0.093191 22360.895 1.0 15.2987 0.0022 14.7612 0.0014 14.5603 0.0019
114.0 244.513315 0.094204 4392.095 1.0 17.093 0.0039 16.4892 0.0021 16.2663 0.0016
114.0 244.508104 0.094482 2959.823 1.0 18.0083 0.0048 16.8995 0.0023 16.3719 0.0014
114.0 244.64092 0.094491 2979.016 1.0 17.3172 0.004 16.9102 0.0021 16.7517 0.0018
114.0 244.652959 0.094536 1146.006 1.0 18.6955 0.0065 17.9338 0.0033 17.5917 0.0027
114.0 244.570451 0.096466 2342.123 1.0 17.8236 0.0048 17.204 0.0029 16.9576 0.0025
114.0 244.611331 0.097781 7896.746 1.0 16.4896 0.0025 15.9477 0.0047 15.7163 0.0034
114.0 244.666822 0.098164 1109.506 1.0 18.5533 0.0064 17.9363 0.0032 17.6592 0.0022
114.0 244.652299 0.097685 492.204 1.0 19.318 0.0097 18.9032 0.0063 18.7162 0.0037
114.0 244.633246 0.09922 7873.209 1.0 16.4165 0.0022 15.8876 0.002 15.6885 0.0018
114.0 244.628943 0.101385 5438.059 1.0 16.9507 0.0053 16.3115 0.0022 16.0504 0.0017
114.0 244.513065 0.10241 10251.604 1.0 16.0134 0.0018 15.5689 0.0021 15.398 0.0019
114.0 244.595472 0.100987 461.042 1.0 19.4669 0.0078 18.8574 0.0055 18.5693 0.0045
114.0 244.472602 0.101778 1751.199 1.0 17.9387 0.0042 17.5041 0.0021 17.3299 0.0028
114.0 244.546825 0.102211 884.321 1.0 18.8397 0.006 18.3067 0.0027 18.0745 0.0028
114.0 244.619923 0.106329 3883.32 1.0 17.148 0.0025 16.6738 0.0032 16.4702 0.0028
114.0 244.564508 0.107995 702.811 1.0 19.023 0.0076 18.5488 0.0048 18.3474 0.0059
114.0 244.579375 0.110305 5501.959 1.0 16.7549 0.0022 16.2624 0.0013 16.0801 0.0013
114.0 244.46576 0.109386 405.169 1.0 19.7443 0.0123 19.2171 0.0088 18.9862 0.0113
114.0 244.425981 0.110091 240.308 1.0 21.0675 0.0291 19.8375 0.0097 19.2789 0.0068
114.0 244.589248 0.110652 1409.097 1.0 18.493 0.0075 17.7853 0.0021 17.4665 0.0024
114.0 244.64092 0.111564 12395.939 1.0 15.9051 0.0029 15.3598 0.0014 15.1501 0.0015
114.0 244.557109 0.110727 1991.891 1.0 18.2135 0.0058 17.3386 0.0025 16.96 0.0023
114.0 244.470083 0.112326 5074.608 1.0 16.7101 0.002 16.3204 0.0022 16.1634 0.0023
114.0 244.632039 0.112125 963.382 1.0 18.6979 0.0052 18.1462 0.0034 17.9219 0.0033
114.0 244.46833 0.114855 12227.603 1.0 15.9437 0.0025 15.3286 0.0017 15.0729 0.0018
115.0 244.627999 -0.128257 72000.637 503.89513696806 18.0192 0.0059 17.7014 0.004 17.5699 0.0032
115.0 244.531894 -0.127917 121715.325 461.04644310634 18.3448 0.0071 17.1278 0.0032 16.3209 0.002
115.0 244.467684 -0.126768 79516.177 230.57227348722 18.0902 0.0053 17.5502 0.0034 17.3409 0.0031
115.0 244.586983 -0.127137 16167.396 218.86351942026 20.5661 0.0226 19.3137 0.0066 18.2603 0.0051
115.0 244.602849 -0.126403 19460.942 234.00671606959 20.2666 0.0083 19.128 0.0043 18.6229 0.0062
115.0 244.51397 -0.125086 27601.084 190.97648077217 19.3689 0.0089 18.7268 0.0053 18.4588 0.0046
115.0 244.435068 -0.12539 16836.801 208.72158016627 20.3166 0.0259 19.1317 0.0111 18.2538 0.0097
115.0 244.485041 -0.120986 218471.841 179.3184884303 17.1389 0.0027 16.4553 0.0014 16.2204 0.0031
115.0 244.547655 -0.121718 40327.751 202.44416407793 18.9275 0.006 18.3191 0.0036 18.0885 0.0039
115.0 244.468447 -0.121445 12102.586 200.94697984855 20.6441 0.0294 19.5693 0.007 19.116 0.0078
115.0 244.464309 -0.12057 11249.588 189.44307656183 20.9212 0.0363 19.7122 0.0068 18.9992 0.0035
115.0 244.53828 -0.118019 25213.659 219.92155900878 19.1257 0.0091 18.8026 0.0046 18.6912 0.0044
115.0 244.426848 -0.117964 90369.964 212.08419489066 17.831 0.0034 17.3655 0.0037 17.1834 0.0028
115.0 244.532119 -0.118124 15329.21 210.80395293901 20.6188 0.0198 19.3569 0.0051 18.5298 0.0056
115.0 244.557502 -0.118417 17569.648 186.9322768021 19.7478 0.0131 19.2168 0.0054 18.9693 0.0046
